# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	module_event_combination	denovo	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000145388.15_2	ENSG00000145388.15	METTL14	chr4	+	ENSG00000145388.15:s:118703935-118704051	ENSG00000145388.15_2_CE_1	True	cassette^1|ir^2	False	C1_A	118704051-118705611	False	False	False	0.976	0.984	0.001	0.248	0.685
ENSG00000145388.15_1	ENSG00000145388.15	METTL14	chr4	+	ENSG00000145388.15:s:118700550-118700642	ENSG00000145388.15_1_AI_1	False	ir^1	True	C1_C2_intron	118700643-118703934	False	False	False	0.021	0.055	0.015	0.458	0.333
ENSG00000105993.15_3	ENSG00000105993.15	DNAJB6	chr7	+	ENSG00000105993.15:t:157416016-157417439	ENSG00000105993.15_3_CE_2	True	cassette^2|alt5^1|other^1	False	C2_A	157415529-157416016	False	False	False	0.008	0.057	0.022	0.52	0.219
ENSG00000105993.15_1	ENSG00000105993.15	DNAJB6	chr7	+	ENSG00000105993.15:t:157358547-157358637	ENSG00000105993.15_1_afe_1	False	afe^1	False	Proximal	157340057-157358547	False	False	False	0.06	0.029	-0.02	0.538	0.215
ENSG00000150961.15_1	ENSG00000150961.15	SEC24D	chr4	-	ENSG00000150961.15:s:118815451-118815726	ENSG00000150961.15_1_A3_1	False	alt3^1	True	Proximal	118815158-118815451	False	False	False	0.175	0.163	-0.009	0.488	0.232
ENSG00000150961.15_2	ENSG00000150961.15	SEC24D	chr4	-	ENSG00000150961.15:s:118728561-118728847	ENSG00000150961.15_2_AI_1	False	ir^1	True	C1_C2_intron	118723656-118728560	False	False	False	0.237	0.166	-0.051	0.697	0.079
ENSG00000117625.14_2	ENSG00000117625.14	RCOR3	chr1	+	ENSG00000117625.14:s:211271232-211271309	ENSG00000117625.14_2_CE_1	False	cassette^1	False	C1_A	211271309-211271528	False	False	False	0.171	0.28	0.071	0.705	0.041
ENSG00000117625.14_5	ENSG00000117625.14	RCOR3	chr1	+	ENSG00000117625.14:t:211312720-211313298	ENSG00000117625.14_5_CE_1	False	cassette^1	False	C2_A	211312487-211312720	False	False	False	0.568	0.714	0.103	0.8	0.024
ENSG00000117625.14_4	ENSG00000117625.14	RCOR3	chr1	+	ENSG00000117625.14:s:211295676-211295753	ENSG00000117625.14_4_AI_1	False	ir^1	True	C1_C2_intron	211295754-211301460	False	False	False	0.043	0.062	0.012	0.489	0.29
ENSG00000117625.14_1	ENSG00000117625.14	RCOR3	chr1	+	ENSG00000117625.14:s:211259947-211260164	ENSG00000117625.14_1_ale_1	False	ale^1	False	Proximal	211260164-211260929	False	False	False	0.072	0.079	0.006	0.522	0.176
ENSG00000117625.14_3	ENSG00000117625.14	RCOR3	chr1	+	ENSG00000117625.14:s:211289178-211289396	ENSG00000117625.14_3_ale_1	False	ale^1	False	Proximal	211289396-211291524	False	False	False	0.069	0.02	-0.023	0.522	0.196
ENSG00000145390.12_3	ENSG00000145390.12	USP53	chr4	+	ENSG00000145390.12:t:119292338-119295518	ENSG00000145390.12_3_CE_1	False	cassette^1	False	C2_A	119291261-119292338	False	False	False	0.848	0.909	0.034	0.618	0.1
ENSG00000145390.12_1	ENSG00000145390.12	USP53	chr4	+	ENSG00000145390.12:s:119217550-119217673	ENSG00000145390.12_1_ale_1	True	ale^4|multi_exon_spanning^1	False	Proximal	119217673-119220116	False	False	False	0.495	0.631	0.077	0.711	0.029
ENSG00000145390.12_2	ENSG00000145390.12	USP53	chr4	+	ENSG00000145390.12:s:119261715-119261864	ENSG00000145390.12_2_ale_1	False	ale^1	False	Proximal	119261864-119266300	False	False	False	0.072	0.016	-0.029	0.497	0.174
ENSG00000153363.15_1	ENSG00000153363.15	LINC00467	chr1	+	ENSG00000153363.15:s:211391616-211391697	ENSG00000153363.15_1_A3_1	False	alt3^1	False	Proximal	211391697-211391827	False	False	False	0.923	0.963	0.033	0.648	0.12
ENSG00000153363.15_2	ENSG00000153363.15	LINC00467	chr1	+	ENSG00000153363.15:s:211396767-211397513	ENSG00000153363.15_2_ale_1	False	ale^1	False	Proximal	211396831-211398036	False	False	False	0.054	0.068	0.006	0.429	0.314
ENSG00000291202.1_1	ENSG00000291202.1	ENSG00000291202	chr4	-	ENSG00000291202.1:s:119454226-119454655	ENSG00000291202.1_1_A3_1	True	alt3^2|alt5^2|alt3_5^2	False	Proximal	119450150-119454246	False	False	False	0.548	0.584	0.015	0.627	0.084
ENSG00000291202.1_2	ENSG00000291202.1	ENSG00000291202	chr4	-	ENSG00000291202.1:t:119410232-119410289	ENSG00000291202.1_2_afe_1	False	afe^1	False	Proximal	119410289-119410517	False	False	False	0.026	0.098	0.054	0.662	0.074
ENSG00000146918.20_2	ENSG00000146918.20	NCAPG2	chr7	-	ENSG00000146918.20:t:158693412-158693497	ENSG00000146918.20_2_CE_1	False	cassette^1	False	C2_A	158693497-158696141	False	False	False	0.044	0.08	0.03	0.6	0.138
ENSG00000146918.20_4	ENSG00000146918.20	NCAPG2	chr7	-	ENSG00000146918.20:s:158664184-158664296	ENSG00000146918.20_4_CE_1	False	cassette^1	False	C1_A	158662367-158664184	False	False	False	0.979	0.938	-0.027	0.599	0.161
ENSG00000146918.20_7	ENSG00000146918.20	NCAPG2	chr7	-	ENSG00000146918.20:t:158646460-158646563	ENSG00000146918.20_7_AI_1	True	cassette^1|ir^3|putative_afe^3	True	C2_C1_spliced	158646563-158646904	False	False	False	0.056	0.069	0.007	0.468	0.329
ENSG00000146918.20_8	ENSG00000146918.20	NCAPG2	chr7	-	ENSG00000146918.20:s:158644289-158644388	ENSG00000146918.20_8_CE_1	False	cassette^1	False	C1_A	158641554-158644289	False	False	False	0.157	0.22	0.046	0.771	0.074
ENSG00000146918.20_3	ENSG00000146918.20	NCAPG2	chr7	-	ENSG00000146918.20:s:158679960-158680085	ENSG00000146918.20_3_A3_1	False	alt3^1	False	Proximal	158675656-158679960	False	False	False	0.945	0.981	0.026	0.611	0.165
ENSG00000146918.20_6	ENSG00000146918.20	NCAPG2	chr7	-	ENSG00000146918.20:s:158654595-158654789	ENSG00000146918.20_6_A3_1	False	alt3^1	False	Proximal	158652480-158654595	False	True	True	0.895	0.983	0.069	0.951	0.01
ENSG00000146918.20_5	ENSG00000146918.20	NCAPG2	chr7	-	ENSG00000146918.20:s:158656260-158656433	ENSG00000146918.20_5_AI_1	False	ir^1	True	C1_C2_intron	158655825-158656259	False	False	False	0.043	0.071	0.026	0.626	0.178
ENSG00000146918.20_1	ENSG00000146918.20	NCAPG2	chr7	-	ENSG00000146918.20:t:158701822-158701938	ENSG00000146918.20_1_afe_1	False	afe^1	False	Proximal	158701938-158703650	False	False	False	0.06	0.05	-0.011	0.455	0.296
ENSG00000117650.13_1	ENSG00000117650.13	NEK2	chr1	-	ENSG00000117650.13:s:211666430-211667231	ENSG00000117650.13_1_AI_1	True	alt3^1|ir^2	True	C1_C2_intron	211663653-211666429	False	False	False	0.098	0.146	0.033	0.63	0.147
ENSG00000291203.1_1	ENSG00000291203.1	ENSG00000291203	chr4	+	ENSG00000291203.1:t:119460183-119460280	ENSG00000291203.1_1_CE_1	False	cassette^1	False	C2_A	119458077-119460183	False	False	False	0.102	0.061	-0.026	0.624	0.093
ENSG00000291203.1_2	ENSG00000291203.1	ENSG00000291203	chr4	+	ENSG00000291203.1:s:119461717-119462206	ENSG00000291203.1_2_CE_1	True	cassette^2|tandem_cassette^1|multi_exon_spanning^1	False	C1_A	119461851-119462896	False	False	False	0.924	0.981	0.034	0.551	0.138
ENSG00000291203.1_3	ENSG00000291203.1	ENSG00000291203	chr4	+	ENSG00000291203.1:s:119497662-119498292	ENSG00000291203.1_3_ale_1	True	cassette^2|alt3^1|ale^1|multi_exon_spanning^2	False	Proximal	119497903-119499561	False	False	False	0.552	0.759	0.131	0.802	0.015
ENSG00000291203.1_4	ENSG00000291203.1	ENSG00000291203	chr4	+	ENSG00000291203.1:s:119512813-119512970	ENSG00000291203.1_4_AI_1	True	ir^2|ale^2	True	C1_C2_intron	119512971-119519488	False	False	False	0.468	0.288	-0.099	0.775	0.026
ENSG00000117868.18_4	ENSG00000117868.18	ESYT2	chr7	-	ENSG00000117868.18:t:158749649-158749723	ENSG00000117868.18_4_CE_1	False	cassette^1	False	C2_A	158749723-158752781	False	True	True	0.226	0.333	0.098	0.929	0.011
ENSG00000117868.18_3	ENSG00000117868.18	ESYT2	chr7	-	ENSG00000117868.18:s:158773341-158773396	ENSG00000117868.18_3_AI_1	False	ir^1	True	C1_C2_intron	158767775-158773340	False	False	False	0.068	0.059	-0.005	0.486	0.297
ENSG00000117868.18_5	ENSG00000117868.18	ESYT2	chr7	-	ENSG00000117868.18:t:158739023-158739121	ENSG00000117868.18_5_AI_1	False	ir^1	True	C2_C1_intron	158739122-158741522	False	False	False	0.101	0.157	0.041	0.69	0.106
ENSG00000117868.18_6	ENSG00000117868.18	ESYT2	chr7	-	ENSG00000117868.18:s:158739023-158739121	ENSG00000117868.18_6_AI_1	False	ir^1	True	C1_C2_intron	158737180-158739022	False	False	False	0.147	0.215	0.045	0.705	0.084
ENSG00000117868.18_1	ENSG00000117868.18	ESYT2	chr7	-	ENSG00000117868.18:t:158799031-158799072	ENSG00000117868.18_1_afe_1	False	afe^1	False	Proximal	158799072-158829089	False	False	False	0.976	0.873	-0.058	0.706	0.061
ENSG00000117868.18_2	ENSG00000117868.18	ESYT2	chr7	-	ENSG00000117868.18:s:158793650-158793726	ENSG00000117868.18_2_pALE_1	False	putative_ale^1	True	Proximal	158791359-158793650	False	False	False	0.052	0.048	-0.001	0.471	0.332
ENSG00000143493.13_1	ENSG00000143493.13	INTS7	chr1	-	ENSG00000143493.13:s:211952427-211952701	ENSG00000143493.13_1_AI_1	False	ir^1	True	C1_C2_intron	211946706-211952426	False	False	False	0.057	0.061	0.003	0.498	0.278
ENSG00000143493.13_2	ENSG00000143493.13	INTS7	chr1	-	ENSG00000143493.13:t:211940399-211942111	ENSG00000143493.13_2_AI_1	False	ir^1	True	C2_C1_intron	211942112-211944783	False	False	False	0.103	0.112	0.003	0.573	0.184
ENSG00000126870.16_2	ENSG00000126870.16	DYNC2I1	chr7	+	ENSG00000126870.16:t:158887021-158887075	ENSG00000126870.16_2_CE_1	False	cassette^1	False	C2_A	158884619-158887021	False	False	False	0.951	0.963	0.004	0.396	0.373
ENSG00000126870.16_3	ENSG00000126870.16	DYNC2I1	chr7	+	ENSG00000126870.16:t:158901739-158901816	ENSG00000126870.16_3_CE_1	False	cassette^1	True	C2_A	158900264-158901739	False	False	False	0.179	0.183	-0.003	0.546	0.157
ENSG00000126870.16_4	ENSG00000126870.16	DYNC2I1	chr7	+	ENSG00000126870.16:s:158902376-158905283	ENSG00000126870.16_4_A5_1	False	alt5^1	False	Proximal	158905283-158905989	False	False	False	0.114	0.186	0.05	0.69	0.07
ENSG00000126870.16_5	ENSG00000126870.16	DYNC2I1	chr7	+	ENSG00000126870.16:s:158905989-158906091	ENSG00000126870.16_5_AI_1	False	ir^1	True	C1_C2_intron	158906092-158911549	False	False	False	0.125	0.214	0.068	0.785	0.046
ENSG00000126870.16_6	ENSG00000126870.16	DYNC2I1	chr7	+	ENSG00000126870.16:s:158926992-158927043	ENSG00000126870.16_6_AI_1	False	ir^1	True	C1_C2_intron	158927044-158930454	False	False	False	0.132	0.149	0.006	0.568	0.185
ENSG00000126870.16_7	ENSG00000126870.16	DYNC2I1	chr7	+	ENSG00000126870.16:s:158930455-158930515	ENSG00000126870.16_7_AI_1	False	ir^1	True	C1_C2_intron	158930516-158934128	False	True	True	0.573	0.33	-0.21	0.973	0.002
ENSG00000126870.16_8	ENSG00000126870.16	DYNC2I1	chr7	+	ENSG00000126870.16:s:158941925-158942148	ENSG00000126870.16_8_AI_1	False	ir^1	True	C1_C2_intron	158942149-158945580	False	False	False	0.1	0.087	-0.012	0.559	0.189
ENSG00000126870.16_1	ENSG00000126870.16	DYNC2I1	chr7	+	ENSG00000126870.16:t:158869855-158869908	ENSG00000126870.16_1_pAFE_1	False	putative_afe^1	True	Proximal	158863575-158869855	False	False	False	0.036	0.075	0.021	0.537	0.176
ENSG00000179965.12_1	ENSG00000179965.12	ZNF771	chr16	+	ENSG00000179965.12:s:30407414-30407664	ENSG00000179965.12_1_A3_1	False	alt3^1	False	Proximal	30407664-30408032	False	False	False	0.076	0.057	-0.011	0.521	0.204
ENSG00000143476.18_1	ENSG00000143476.18	DTL	chr1	+	ENSG00000143476.18:t:212044660-212044758	ENSG00000143476.18_1_CE_1	False	cassette^1	False	C2_A	212043118-212044660	False	False	False	0.938	0.899	-0.015	0.513	0.206
ENSG00000231419.6_1	ENSG00000231419.6	LINC00689	chr7	+	ENSG00000231419.6:s:159016458-159017646	ENSG00000231419.6_1_AI_1	False	ir^1	True	C1_C2_intron	159017647-159020306	False	False	False	0.279	0.374	0.033	0.683	0.065
ENSG00000066027.12_1	ENSG00000066027.12	PPP2R5A	chr1	+	ENSG00000066027.12:s:212358686-212358787	ENSG00000066027.12_1_AI_1	False	ir^1	True	C1_C2_intron	212358788-212360637	False	False	False	0.049	0.065	0.011	0.511	0.282
ENSG00000123737.13_1	ENSG00000123737.13	EXOSC9	chr4	+	ENSG00000123737.13:t:121816369-121816447	ENSG00000123737.13_1_CE_1	True	cassette^1|ir^3|multi_exon_spanning^1	False	C2_A	121816194-121816369	False	False	False	0.415	0.395	-0.013	0.592	0.124
ENSG00000123737.13_2	ENSG00000123737.13	EXOSC9	chr4	+	ENSG00000123737.13:s:121816369-121816447	ENSG00000123737.13_2_AI_1	False	ir^1	True	C1_C2_intron	121816448-121816771	False	False	False	0.492	0.446	-0.028	0.696	0.103
ENSG00000278903.5_2	ENSG00000278903.5	ENSG00000278903	chr21	+	ENSG00000278903.5:s:6322600-6322697	ENSG00000278903.5_2_CE_1	True	cassette^1|ale^2|multi_exon_spanning^1	False	C1_A	6322697-6323874	False	False	False	0.076	0.062	0.002	0.492	0.183
ENSG00000278903.5_1	ENSG00000278903.5	ENSG00000278903	chr21	+	ENSG00000278903.5:s:6318378-6318604	ENSG00000278903.5_1_A3_1	True	alt3^3|ale^3	False	Proximal	6318604-6320845	False	False	False	0.198	0.126	-0.042	0.648	0.088
ENSG00000138686.10_1	ENSG00000138686.10	BBS7	chr4	-	ENSG00000138686.10:s:121861294-121861679	ENSG00000138686.10_1_AI_1	False	ir^1	True	C1_C2_intron	121859179-121861293	False	False	False	0.199	0.134	-0.039	0.664	0.087
ENSG00000065600.13_1	ENSG00000065600.13	PACC1	chr1	-	ENSG00000065600.13:s:212377562-212377706	ENSG00000065600.13_1_CE_1	False	cassette^1	False	C1_A	212376884-212377562	False	False	False	0.057	0.075	0.008	0.521	0.155
ENSG00000138688.17_1	ENSG00000138688.17	KIAA1109	chr4	+	ENSG00000138688.17:s:122224477-122224677	ENSG00000138688.17_1_CE_1	False	cassette^1	False	C1_A	122224677-122226707	False	False	False	0.847	0.86	0.004	0.578	0.123
ENSG00000138688.17_2	ENSG00000138688.17	KIAA1109	chr4	+	ENSG00000138688.17:s:122274343-122274563	ENSG00000138688.17_2_CE_1	False	cassette^1	False	C1_A	122274436-122275972	False	False	False	0.036	0.239	0.139	0.852	0.012
ENSG00000138688.17_4	ENSG00000138688.17	KIAA1109	chr4	+	ENSG00000138688.17:s:122334344-122334545	ENSG00000138688.17_4_A5_1	False	alt5^1	False	Proximal	122334545-122336192	False	False	False	0.015	0.122	0.061	0.673	0.064
ENSG00000138688.17_5	ENSG00000138688.17	KIAA1109	chr4	+	ENSG00000138688.17:s:122349857-122351354	ENSG00000138688.17_5_A5_1	False	alt5^1	False	Proximal	122350087-122352904	False	False	False	0.072	0.106	0.022	0.566	0.149
ENSG00000138688.17_3	ENSG00000138688.17	KIAA1109	chr4	+	ENSG00000138688.17:t:122324427-122324536	ENSG00000138688.17_3_pAFE_1	False	putative_afe^1	True	Proximal	122321206-122324427	False	False	False	0.218	0.102	-0.08	0.758	0.037
ENSG00000223508.5_1	ENSG00000223508.5	RPL23AP53	chr8	-	ENSG00000223508.5:s:219290-219417	ENSG00000223508.5_1_pALE_1	False	putative_ale^1	True	Proximal	216407-219290	False	False	False	0.18	0.043	-0.095	0.758	0.028
ENSG00000117691.10_1	ENSG00000117691.10	NENF	chr1	+	ENSG00000117691.10:t:212444339-212444442	ENSG00000117691.10_1_CE_1	False	cassette^1	False	C2_A	212442625-212444339	False	False	False	0.836	0.876	0.029	0.615	0.138
ENSG00000291186.1_1	ENSG00000291186.1	ENSG00000291186	chr11	+	ENSG00000291186.1:s:71796017-71796940	ENSG00000291186.1_1_A3_1	False	alt3^1	False	Proximal	71796166-71799561	False	False	False	0.708	0.942	0.13	0.776	0.016
ENSG00000162772.17_1	ENSG00000162772.17	ATF3	chr1	+	ENSG00000162772.17:s:212618127-212618234	ENSG00000162772.17_1_AI_1	True	ir^1|ale^1	False	C1_C2_intron	212618235-212619045	False	True	True	0.066	0.184	0.112	0.97	0.004
ENSG00000170917.14_2	ENSG00000170917.14	NUDT6	chr4	-	ENSG00000170917.14:t:122892741-122893225	ENSG00000170917.14_2_AI_1	False	ir^1	True	C2_C1_intron	122893226-122897525	False	False	False	0.266	0.264	-0.0	0.628	0.117
ENSG00000170917.14_1	ENSG00000170917.14	NUDT6	chr4	-	ENSG00000170917.14:t:122917501-122917704	ENSG00000170917.14_1_afe_1	False	afe^1	False	Proximal	122917704-122922335	False	False	False	0.075	0.181	0.058	0.684	0.051
ENSG00000147364.17_1	ENSG00000147364.17	FBXO25	chr8	+	ENSG00000147364.17:s:431341-431444	ENSG00000147364.17_1_CE_1	False	cassette^1	False	C1_A	431444-432886	False	False	False	0.945	0.853	-0.061	0.693	0.06
ENSG00000147364.17_2	ENSG00000147364.17	FBXO25	chr8	+	ENSG00000147364.17:t:468715-469873	ENSG00000147364.17_2_CE_1	False	cassette^1	False	C2_A	467746-468715	False	False	False	0.008	0.063	0.023	0.487	0.216
ENSG00000117697.15_1	ENSG00000117697.15	NSL1	chr1	-	ENSG00000117697.15:t:212738483-212738686	ENSG00000117697.15_1_CE_1	True	cassette^2|tandem_cassette^1|multi_exon_spanning^1	False	C2_A	212738686-212739534	False	False	False	0.945	0.905	-0.023	0.525	0.198
ENSG00000279579.3_1	ENSG00000279579.3	LINC01666	chr21	+	ENSG00000279579.3:s:8759077-8759861	ENSG00000279579.3_1_A5_1	False	alt5^1	False	Proximal	8759861-8761276	False	False	False	0.566	0.367	-0.119	0.776	0.018
ENSG00000104714.14_1	ENSG00000104714.14	ERICH1	chr8	-	ENSG00000104714.14:t:673767-674047	ENSG00000104714.14_1_afe_1	False	afe^1	False	Proximal	674047-690898	False	False	True	0.106	0.011	-0.069	0.929	0.014
ENSG00000104714.14_2	ENSG00000104714.14	ERICH1	chr8	-	ENSG00000104714.14:s:673289-673657	ENSG00000104714.14_2_ale_1	False	ale^1	False	Proximal	672204-673289	False	False	False	0.762	0.733	-0.001	0.641	0.074
ENSG00000203705.11_1	ENSG00000203705.11	TATDN3	chr1	+	ENSG00000203705.11:s:212796517-212796977	ENSG00000203705.11_1_CE_1	False	cassette^1	False	C1_A	212796590-212797112	False	False	False	0.983	0.944	-0.021	0.486	0.228
ENSG00000203705.11_2	ENSG00000203705.11	TATDN3	chr1	+	ENSG00000203705.11:t:212812227-212812328	ENSG00000203705.11_2_A3_1	True	alt3^6	False	Proximal	212807848-212812227	False	False	False	0.129	0.18	0.037	0.665	0.123
ENSG00000291050.1_2	ENSG00000291050.1	TEKT4P2	chr21	-	ENSG00000291050.1:s:9069445-9069722	ENSG00000291050.1_2_ale_1	True	cassette^2|alt3^1|ale^1|multi_exon_spanning^2|other^1	False	Proximal	9069341-9069445	False	False	False	0.261	0.27	-0.01	0.629	0.084
ENSG00000291050.1_1	ENSG00000291050.1	TEKT4P2	chr21	-	ENSG00000291050.1:s:9127489-9127547	ENSG00000291050.1_1_ale_2	True	ale^4|multi_exon_spanning^1	False	Proximal	9124421-9127489	False	False	False	0.275	0.222	-0.031	0.623	0.093
ENSG00000286251.2_1	ENSG00000286251.2	ENSG00000286251	chr4	-	ENSG00000286251.2:t:126464235-126464302	ENSG00000286251.2_1_afe_1	True	ale^8|afe^1|putative_ale^4|multi_exon_spanning^2	False	Proximal	126464302-126464930	False	False	False	0.882	0.934	0.036	0.645	0.101
ENSG00000198468.11_1	ENSG00000198468.11	FLVCR1-DT	chr1	-	ENSG00000198468.11:s:212857766-212858139	ENSG00000198468.11_1_A3_1	False	alt3^1	False	Proximal	212857172-212857766	False	False	False	0.929	0.93	-0.0	0.475	0.248
ENSG00000162769.13_3	ENSG00000162769.13	FLVCR1	chr1	+	ENSG00000162769.13:t:212888489-212888594	ENSG00000162769.13_3_CE_1	True	cassette^1|ir^2	False	C2_A	212888001-212888489	False	False	False	0.831	0.867	0.019	0.623	0.088
ENSG00000162769.13_1	ENSG00000162769.13	FLVCR1	chr1	+	ENSG00000162769.13:s:212858275-212859190	ENSG00000162769.13_1_AI_1	False	ir^1	True	C1_C2_intron	212859191-212863630	False	False	False	0.158	0.128	-0.018	0.594	0.156
ENSG00000162769.13_2	ENSG00000162769.13	FLVCR1	chr1	+	ENSG00000162769.13:t:212872678-212872818	ENSG00000162769.13_2_afe_2	True	afe^4|multi_exon_spanning^1	True	Proximal	212870168-212872678	False	False	False	0.796	0.557	-0.203	0.884	0.005
ENSG00000278932.6_1	ENSG00000278932.6	ENSG00000278932	chr21	+	ENSG00000278932.6:s:9325165-9325223	ENSG00000278932.6_1_CE_1	True	cassette^2|alt3^1	False	C1_A	9325223-9325583	False	False	False	0.048	0.086	0.013	0.486	0.218
ENSG00000278932.6_2	ENSG00000278932.6	ENSG00000278932	chr21	+	ENSG00000278932.6:s:9327240-9327798	ENSG00000278932.6_2_CE_1	True	cassette^1|ale^2|multi_exon_spanning^1	False	C1_A	9327298-9331231	False	True	True	0.278	0.546	0.215	0.909	0.004
ENSG00000278932.6_3	ENSG00000278932.6	ENSG00000278932	chr21	+	ENSG00000278932.6:s:9367174-9367275	ENSG00000278932.6_3_A3_1	True	alt3^1|ale^2	False	Proximal	9367275-9368466	False	False	False	0.67	0.778	0.062	0.697	0.054
ENSG00000164066.13_1	ENSG00000164066.13	INTU	chr4	+	ENSG00000164066.13:t:127687678-127687867	ENSG00000164066.13_1_AI_1	True	ir^1|afe^1	False	C2_C1_intron	127685951-127687677	False	False	False	0.924	0.976	0.027	0.558	0.183
ENSG00000174606.14_2	ENSG00000174606.14	ANGEL2	chr1	-	ENSG00000174606.14:t:213000326-213000570	ENSG00000174606.14_2_CE_1	True	cassette^1|ir^2	False	C2_A	213000383-213000786	False	False	False	0.625	0.693	0.045	0.682	0.046
ENSG00000174606.14_1	ENSG00000174606.14	ANGEL2	chr1	-	ENSG00000174606.14:t:213013093-213013418	ENSG00000174606.14_1_afe_1	False	afe^1	False	Proximal	213013418-213015226	False	False	False	0.249	0.159	-0.068	0.71	0.049
ENSG00000280081.4_1	ENSG00000280081.4	LINC01667	chr21	-	ENSG00000280081.4:t:9807735-9807974	ENSG00000280081.4_1_A3_1	True	cassette^1|alt3^2|ir^7|afe^5|putative_afe^6|multi_exon_spanning^7	False	Proximal	9807974-9808174	False	True	False	0.246	0.137	-0.081	0.826	0.029
ENSG00000136643.12_1	ENSG00000136643.12	RPS6KC1	chr1	+	ENSG00000136643.12:t:213077696-213077816	ENSG00000136643.12_1_afe_1	True	cassette^2|afe^2|multi_exon_spanning^2	False	Proximal	213072986-213077696	False	False	False	0.071	0.023	-0.024	0.527	0.18
ENSG00000136643.12_2	ENSG00000136643.12	RPS6KC1	chr1	+	ENSG00000136643.12:t:213129527-213129889	ENSG00000136643.12_2_CE_2	True	cassette^2|tandem_cassette^1|multi_exon_spanning^1	False	C2_A	213125843-213129527	False	False	False	0.266	0.276	0.009	0.587	0.117
ENSG00000136643.12_3	ENSG00000136643.12	RPS6KC1	chr1	+	ENSG00000136643.12:s:213167858-213167973	ENSG00000136643.12_3_CE_1	True	cassette^1|putative_afe^2|multi_exon_spanning^1	False	C1_A	213167973-213176400	False	False	False	0.818	0.885	0.037	0.625	0.096
ENSG00000142731.11_1	ENSG00000142731.11	PLK4	chr4	+	ENSG00000142731.11:t:127883439-127883553	ENSG00000142731.11_1_CE_1	True	cassette^2|alt3^1	False	C2_A	127883357-127883439	False	False	False	0.929	0.82	-0.088	0.821	0.027
ENSG00000142731.11_4	ENSG00000142731.11	PLK4	chr4	+	ENSG00000142731.11:s:127891171-127891196	ENSG00000142731.11_4_CE_1	False	cassette^1	False	C1_A	127891196-127891579	False	False	False	0.762	0.854	0.059	0.704	0.054
ENSG00000142731.11_2	ENSG00000142731.11	PLK4	chr4	+	ENSG00000142731.11:s:127885708-127886728	ENSG00000142731.11_2_A5_1	False	alt5^1	False	Proximal	127886728-127887396	False	False	False	0.807	0.865	0.044	0.687	0.084
ENSG00000142731.11_3	ENSG00000142731.11	PLK4	chr4	+	ENSG00000142731.11:s:127889866-127890236	ENSG00000142731.11_3_A5_1	False	alt5^1	False	Proximal	127890236-127891092	False	True	True	0.841	0.992	0.119	0.965	0.004
ENSG00000164073.11_2	ENSG00000164073.11	MFSD8	chr4	-	ENSG00000164073.11:t:127932319-127933713	ENSG00000164073.11_2_afe_1	False	afe^1	False	Proximal	127933093-127938783	False	False	False	0.824	0.964	0.08	0.715	0.038
ENSG00000164073.11_1	ENSG00000164073.11	MFSD8	chr4	-	ENSG00000164073.11:s:127943391-127943992	ENSG00000164073.11_1_ale_1	False	ale^1	False	Proximal	127942158-127943752	False	False	False	0.817	0.9	0.035	0.639	0.072
ENSG00000164074.16_2	ENSG00000164074.16	ABHD18	chr4	+	ENSG00000164074.16:s:127984339-127984423	ENSG00000164074.16_2_CE_1	True	cassette^1|afe^2|multi_exon_spanning^1	False	C1_A	127984423-127989721	False	False	False	0.678	0.807	0.114	0.881	0.014
ENSG00000164074.16_5	ENSG00000164074.16	ABHD18	chr4	+	ENSG00000164074.16:s:128020080-128020169	ENSG00000164074.16_5_CE_1	False	cassette^1	False	C1_A	128020169-128021137	False	False	False	0.992	0.941	-0.021	0.488	0.236
ENSG00000164074.16_4	ENSG00000164074.16	ABHD18	chr4	+	ENSG00000164074.16:t:128017358-128017501	ENSG00000164074.16_4_AI_1	False	ir^1	True	C2_C1_intron	128011701-128017357	False	False	False	0.266	0.109	-0.107	0.808	0.021
ENSG00000164074.16_1	ENSG00000164074.16	ABHD18	chr4	+	ENSG00000164074.16:t:127982939-127983047	ENSG00000164074.16_1_afe_1	False	afe^1	False	Proximal	127966056-127982939	False	False	False	0.113	0.137	0.017	0.595	0.117
