# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	denovo	reference_exon_coord	spliced_with	spliced_with_coord	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-		ENSG00000175376.9_1_A3A5_5	True	False	66000303-66000505	E1	66002040-66002176	E2_E1_J1	66000505-66001910	False	False						
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-		ENSG00000175376.9_1_A3A5_5	True	False	66000303-66000505	E1	66002040-66002176	E2_E1_J2	66000406-66002040	False	False						
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-	ENSG00000175376.9:s:66001910-66002176	ENSG00000175376.9_1_A3A5_6	True	False	66001910-66002176	E2	66000303-66000481	E1_E2_J1	66000481-66002040	False	False	False	0.317	0.356	0.009	0.56	0.145
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-	ENSG00000175376.9:s:66001910-66002176	ENSG00000175376.9_1_A3A5_6	True	False	66001910-66002176	E2	66000303-66000481	E1_E2_J2	66000476-66001910	False	False	False	0.109	0.073	-0.02	0.547	0.169
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-		ENSG00000175376.9_1_A3A5_6	True	False	66000303-66000481	E1	66001910-66002176	E2_E1_J1	66000481-66002040	False	False						
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-		ENSG00000175376.9_1_A3A5_6	True	False	66000303-66000481	E1	66001910-66002176	E2_E1_J2	66000476-66001910	False	False						
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-	ENSG00000175376.9:s:66001910-66002176	ENSG00000175376.9_1_A3A5_7	True	False	66001910-66002176	E2	66000303-66000505	E1_E2_J1	66000505-66002040	False	False	False	0.045	0.093	0.029	0.572	0.143
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-	ENSG00000175376.9:s:66001910-66002176	ENSG00000175376.9_1_A3A5_7	True	False	66001910-66002176	E2	66000303-66000505	E1_E2_J2	66000476-66001910	False	False	False	0.109	0.073	-0.02	0.547	0.169
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-		ENSG00000175376.9_1_A3A5_7	True	False	66000303-66000505	E1	66001910-66002176	E2_E1_J1	66000505-66002040	False	False						
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-		ENSG00000175376.9_1_A3A5_7	True	False	66000303-66000505	E1	66001910-66002176	E2_E1_J2	66000476-66001910	False	False						
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-	ENSG00000175376.9:s:66001910-66002176	ENSG00000175376.9_1_A3A5_8	True	False	66001910-66002176	E2	66000303-66000505	E1_E2_J1	66000505-66002040	False	False	False	0.045	0.093	0.029	0.572	0.143
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-	ENSG00000175376.9:s:66001910-66002176	ENSG00000175376.9_1_A3A5_8	True	False	66001910-66002176	E2	66000303-66000505	E1_E2_J2	66000481-66001910	False	False	False	0.079	0.13	0.027	0.56	0.148
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-		ENSG00000175376.9_1_A3A5_8	True	False	66000303-66000505	E1	66001910-66002176	E2_E1_J1	66000505-66002040	False	False						
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-		ENSG00000175376.9_1_A3A5_8	True	False	66000303-66000505	E1	66001910-66002176	E2_E1_J2	66000481-66001910	False	False						
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-	ENSG00000175376.9:s:66001910-66002176	ENSG00000175376.9_1_A3A5_9	True	False	66002040-66002176	E2	66000303-66000505	E1_E2_J1	66000505-66001910	False	False	False	0.01	0.061	0.02	0.475	0.243
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-	ENSG00000175376.9:s:66001910-66002176	ENSG00000175376.9_1_A3A5_9	True	False	66002040-66002176	E2	66000303-66000505	E1_E2_J2	66000481-66002040	False	False	False	0.317	0.356	0.009	0.56	0.145
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-		ENSG00000175376.9_1_A3A5_9	True	False	66000303-66000505	E1	66002040-66002176	E2_E1_J1	66000505-66001910	False	False						
ENSG00000175376.9_1	ENSG00000175376.9	EIF1AD	chr11	-		ENSG00000175376.9_1_A3A5_9	True	False	66000303-66000505	E1	66002040-66002176	E2_E1_J2	66000481-66002040	False	False						
ENSG00000172663.9_1	ENSG00000172663.9	TMEM134	chr11	-	ENSG00000172663.9:s:67467764-67468199	ENSG00000172663.9_1_A3A5_1	True	False	67468028-67468092	E2	67467484-67467590	E1_E2_J1	67467590-67468017	False	False	False	0.069	0.052	-0.005	0.458	0.273
ENSG00000172663.9_1	ENSG00000172663.9	TMEM134	chr11	-	ENSG00000172663.9:s:67467764-67468199	ENSG00000172663.9_1_A3A5_1	True	False	67468028-67468092	E2	67467484-67467590	E1_E2_J2	67467563-67468028	False	False	True	0.068	0.197	0.113	0.902	0.012
ENSG00000172663.9_1	ENSG00000172663.9	TMEM134	chr11	-		ENSG00000172663.9_1_A3A5_1	True	False	67467484-67467590	E1	67468028-67468092	E2_E1_J1	67467590-67468017	False	False						
ENSG00000172663.9_1	ENSG00000172663.9	TMEM134	chr11	-		ENSG00000172663.9_1_A3A5_1	True	False	67467484-67467590	E1	67468028-67468092	E2_E1_J2	67467563-67468028	False	False						
ENSG00000182583.13_1	ENSG00000182583.13	VCX	chrX	+	ENSG00000182583.13:s:7843813-7843902	ENSG00000182583.13_1_A3A5_1	False	False	7843813-7843902	E2	7843993-7844143	E1_E2_J1	7843872-7843993	False	False	False	0.865	0.849	-0.013	0.524	0.198
ENSG00000182583.13_1	ENSG00000182583.13	VCX	chrX	+	ENSG00000182583.13:s:7843813-7843902	ENSG00000182583.13_1_A3A5_1	False	False	7843813-7843902	E2	7843993-7844143	E1_E2_J2	7843902-7843963	False	False	False	0.135	0.151	0.013	0.524	0.198
ENSG00000182583.13_1	ENSG00000182583.13	VCX	chrX	+		ENSG00000182583.13_1_A3A5_1	False	False	7843993-7844143	E1	7843813-7843902	E2_E1_J1	7843872-7843993	False	False						
ENSG00000182583.13_1	ENSG00000182583.13	VCX	chrX	+		ENSG00000182583.13_1_A3A5_1	False	False	7843993-7844143	E1	7843813-7843902	E2_E1_J2	7843902-7843963	False	False						
ENSG00000115875.19_1	ENSG00000115875.19	SRSF7	chr2	-	ENSG00000115875.19:s:38750013-38750194	ENSG00000115875.19_1_A3A5_1	False	False	38750013-38750194	E2	38749529-38749705	E1_E2_J1	38749705-38750014	False	False	False	0.953	0.938	-0.014	0.479	0.274
ENSG00000115875.19_1	ENSG00000115875.19	SRSF7	chr2	-	ENSG00000115875.19:s:38750013-38750194	ENSG00000115875.19_1_A3A5_1	False	True	38750013-38750194	E2	38749529-38749705	E1_E2_J2	38749546-38750013	False	False	False	0.047	0.062	0.014	0.479	0.274
ENSG00000115875.19_1	ENSG00000115875.19	SRSF7	chr2	-		ENSG00000115875.19_1_A3A5_1	False	False	38749529-38749705	E1	38750013-38750194	E2_E1_J1	38749705-38750014	False	False						
ENSG00000115875.19_1	ENSG00000115875.19	SRSF7	chr2	-		ENSG00000115875.19_1_A3A5_1	False	True	38749529-38749705	E1	38750013-38750194	E2_E1_J2	38749546-38750013	False	False						
ENSG00000111653.20_2	ENSG00000111653.20	ING4	chr12	-	ENSG00000111653.20:s:6652936-6653050	ENSG00000111653.20_2_A3A5_1	True	False	6652936-6653050	E2	6652662-6652770	E1_E2_J1	6652770-6652945	False	False	False	0.073	0.13	0.038	0.681	0.098
ENSG00000111653.20_2	ENSG00000111653.20	ING4	chr12	-	ENSG00000111653.20:s:6652936-6653050	ENSG00000111653.20_2_A3A5_1	True	False	6652936-6653050	E2	6652662-6652770	E1_E2_J2	6652767-6652936	False	False	False	0.384	0.37	-0.003	0.507	0.203
ENSG00000111653.20_2	ENSG00000111653.20	ING4	chr12	-		ENSG00000111653.20_2_A3A5_1	True	False	6652662-6652770	E1	6652936-6653050	E2_E1_J1	6652770-6652945	False	False						
ENSG00000111653.20_2	ENSG00000111653.20	ING4	chr12	-		ENSG00000111653.20_2_A3A5_1	True	False	6652662-6652770	E1	6652936-6653050	E2_E1_J2	6652767-6652936	False	False						
ENSG00000111653.20_2	ENSG00000111653.20	ING4	chr12	-	ENSG00000111653.20:s:6652936-6653050	ENSG00000111653.20_2_A3A5_2	True	False	6652945-6653050	E2	6652662-6652770	E1_E2_J1	6652770-6652936	False	False	False	0.3	0.243	-0.032	0.613	0.117
ENSG00000111653.20_2	ENSG00000111653.20	ING4	chr12	-	ENSG00000111653.20:s:6652936-6653050	ENSG00000111653.20_2_A3A5_2	True	False	6652945-6653050	E2	6652662-6652770	E1_E2_J2	6652767-6652945	False	False	False	0.264	0.26	-0.0	0.527	0.188
ENSG00000111653.20_2	ENSG00000111653.20	ING4	chr12	-		ENSG00000111653.20_2_A3A5_2	True	False	6652662-6652770	E1	6652945-6653050	E2_E1_J1	6652770-6652936	False	False						
ENSG00000111653.20_2	ENSG00000111653.20	ING4	chr12	-		ENSG00000111653.20_2_A3A5_2	True	False	6652662-6652770	E1	6652945-6653050	E2_E1_J2	6652767-6652945	False	False						
ENSG00000215241.4_1	ENSG00000215241.4	LINC02449	chr12	+	ENSG00000215241.4:s:8235415-8235999	ENSG00000215241.4_1_A3A5_1	True	True	8235415-8235999	E2	8238667-8238946	E1_E2_J1	8235734-8238667	False	False	False	0.052	0.071	0.005	0.493	0.184
ENSG00000215241.4_1	ENSG00000215241.4	LINC02449	chr12	+	ENSG00000215241.4:s:8235415-8235999	ENSG00000215241.4_1_A3A5_1	True	False	8235415-8235999	E2	8238667-8238946	E1_E2_J2	8235999-8238737	False	False	False	0.938	0.916	-0.007	0.527	0.156
ENSG00000215241.4_1	ENSG00000215241.4	LINC02449	chr12	+	ENSG00000215241.4:t:8238667-8238946	ENSG00000215241.4_1_A3A5_1	True	True	8238667-8238946	E1	8235415-8235999	E2_E1_J1	8235734-8238667	False	False	False	0.052	0.067	0.003	0.484	0.196
ENSG00000215241.4_1	ENSG00000215241.4	LINC02449	chr12	+	ENSG00000215241.4:t:8238667-8238946	ENSG00000215241.4_1_A3A5_1	True	False	8238667-8238946	E1	8235415-8235999	E2_E1_J2	8235999-8238737	False	False	False	0.938	0.841	-0.048	0.647	0.067
ENSG00000111788.10_1	ENSG00000111788.10	ENSG00000111788	chr12	+	ENSG00000111788.10:s:9294432-9294759	ENSG00000111788.10_1_A3A5_1	False	False	9294432-9294759	E2	9294817-9294974	E1_E2_J1	9294518-9294817	False	False	False	0.901	0.906	0.004	0.505	0.209
ENSG00000111788.10_1	ENSG00000111788.10	ENSG00000111788	chr12	+	ENSG00000111788.10:s:9294432-9294759	ENSG00000111788.10_1_A3A5_1	False	True	9294432-9294759	E2	9294817-9294974	E1_E2_J2	9294759-9294858	False	False	False	0.099	0.094	-0.004	0.505	0.209
ENSG00000111788.10_1	ENSG00000111788.10	ENSG00000111788	chr12	+		ENSG00000111788.10_1_A3A5_1	False	False	9294817-9294974	E1	9294432-9294759	E2_E1_J1	9294518-9294817	False	False						
ENSG00000111788.10_1	ENSG00000111788.10	ENSG00000111788	chr12	+		ENSG00000111788.10_1_A3A5_1	False	True	9294817-9294974	E1	9294432-9294759	E2_E1_J2	9294759-9294858	False	False						
ENSG00000115239.24_4	ENSG00000115239.24	ASB3	chr2	-	ENSG00000115239.24:s:53714382-53714581	ENSG00000115239.24_4_A3A5_1	False	True	53714384-53714581	E2	53700271-53700532	E1_E2_J1	53700532-53714382	False	False	False	0.073	0.039	-0.019	0.523	0.209
ENSG00000115239.24_4	ENSG00000115239.24	ASB3	chr2	-	ENSG00000115239.24:s:53714382-53714581	ENSG00000115239.24_4_A3A5_1	False	False	53714384-53714581	E2	53700271-53700532	E1_E2_J2	53700528-53714384	False	False	False	0.927	0.961	0.019	0.523	0.209
ENSG00000115239.24_4	ENSG00000115239.24	ASB3	chr2	-		ENSG00000115239.24_4_A3A5_1	False	True	53700271-53700532	E1	53714384-53714581	E2_E1_J1	53700532-53714382	False	False						
ENSG00000115239.24_4	ENSG00000115239.24	ASB3	chr2	-		ENSG00000115239.24_4_A3A5_1	False	False	53700271-53700532	E1	53714384-53714581	E2_E1_J2	53700528-53714384	False	False						
ENSG00000112787.14_4	ENSG00000112787.14	FBRSL1	chr12	+	ENSG00000112787.14:s:132571861-132572344	ENSG00000112787.14_4_A3A5_1	True	False	132572288-132572344	E2	132572527-132572622	E1_E2_J1	132572338-132572527	False	False	False	0.125	0.176	0.032	0.629	0.124
ENSG00000112787.14_4	ENSG00000112787.14	FBRSL1	chr12	+	ENSG00000112787.14:s:132571861-132572344	ENSG00000112787.14_4_A3A5_1	True	True	132572288-132572344	E2	132572527-132572622	E1_E2_J2	132572344-132572470	False	False	False	0.14	0.088	-0.031	0.605	0.137
ENSG00000112787.14_4	ENSG00000112787.14	FBRSL1	chr12	+		ENSG00000112787.14_4_A3A5_1	True	False	132572527-132572622	E1	132572288-132572344	E2_E1_J1	132572338-132572527	False	False						
ENSG00000112787.14_4	ENSG00000112787.14	FBRSL1	chr12	+		ENSG00000112787.14_4_A3A5_1	True	True	132572527-132572622	E1	132572288-132572344	E2_E1_J2	132572344-132572470	False	False						
ENSG00000089351.15_3	ENSG00000089351.15	GRAMD1A	chr19	+	ENSG00000089351.15:s:35014189-35014879	ENSG00000089351.15_3_A3A5_1	False	True	35014189-35014387	E2	35015826-35015967	E1_E2_J1	35014386-35015826	False	False	False	0.448	0.501	0.023	0.559	0.152
ENSG00000089351.15_3	ENSG00000089351.15	GRAMD1A	chr19	+	ENSG00000089351.15:s:35014189-35014879	ENSG00000089351.15_3_A3A5_1	False	False	35014189-35014387	E2	35015826-35015967	E1_E2_J2	35014387-35015824	False	False	False	0.552	0.499	-0.023	0.559	0.152
ENSG00000089351.15_3	ENSG00000089351.15	GRAMD1A	chr19	+		ENSG00000089351.15_3_A3A5_1	False	True	35015826-35015967	E1	35014189-35014387	E2_E1_J1	35014386-35015826	False	False						
ENSG00000089351.15_3	ENSG00000089351.15	GRAMD1A	chr19	+		ENSG00000089351.15_3_A3A5_1	False	False	35015826-35015967	E1	35014189-35014387	E2_E1_J2	35014387-35015824	False	False						
ENSG00000198826.11_2	ENSG00000198826.11	ARHGAP11A	chr15	+	ENSG00000198826.11:s:32629595-32629762	ENSG00000198826.11_2_A3A5_1	True	False	32629595-32629762	E2	32632979-32633108	E1_E2_J1	32629675-32632979	False	False	False	0.085	0.083	-0.005	0.432	0.294
ENSG00000198826.11_2	ENSG00000198826.11	ARHGAP11A	chr15	+	ENSG00000198826.11:s:32629595-32629762	ENSG00000198826.11_2_A3A5_1	True	False	32629595-32629762	E2	32632979-32633108	E1_E2_J2	32629762-32633063	False	False	False	0.053	0.033	-0.015	0.468	0.275
ENSG00000198826.11_2	ENSG00000198826.11	ARHGAP11A	chr15	+		ENSG00000198826.11_2_A3A5_1	True	False	32632979-32633108	E1	32629595-32629762	E2_E1_J1	32629675-32632979	False	False						
ENSG00000198826.11_2	ENSG00000198826.11	ARHGAP11A	chr15	+		ENSG00000198826.11_2_A3A5_1	True	False	32632979-32633108	E1	32629595-32629762	E2_E1_J2	32629762-32633063	False	False						
ENSG00000104825.17_1	ENSG00000104825.17	NFKBIB	chr19	+		ENSG00000104825.17_1_A3A5_1	True	False	38899952-38900211	E2	38905071-38905120	E1_E2_J1	38900079-38905071	False	False						
ENSG00000104825.17_1	ENSG00000104825.17	NFKBIB	chr19	+		ENSG00000104825.17_1_A3A5_1	True	False	38899952-38900211	E2	38905071-38905120	E1_E2_J2	38900211-38905015	False	False						
ENSG00000104825.17_1	ENSG00000104825.17	NFKBIB	chr19	+	ENSG00000104825.17:t:38905015-38905120	ENSG00000104825.17_1_A3A5_1	True	False	38905071-38905120	E1	38899952-38900211	E2_E1_J1	38900079-38905071	False	False	False	0.158	0.045	-0.08	0.783	0.034
ENSG00000104825.17_1	ENSG00000104825.17	NFKBIB	chr19	+	ENSG00000104825.17:t:38905015-38905120	ENSG00000104825.17_1_A3A5_1	True	False	38905071-38905120	E1	38899952-38900211	E2_E1_J2	38900211-38905015	False	False	False	0.708	0.831	0.07	0.708	0.045
ENSG00000092470.12_1	ENSG00000092470.12	WDR76	chr15	+	ENSG00000092470.12:s:43826980-43827118	ENSG00000092470.12_1_A3A5_1	True	False	43826980-43827118	E2	43828075-43828366	E1_E2_J1	43827092-43828075	False	False	False	0.067	0.09	0.011	0.399	0.348
ENSG00000092470.12_1	ENSG00000092470.12	WDR76	chr15	+	ENSG00000092470.12:s:43826980-43827118	ENSG00000092470.12_1_A3A5_1	True	False	43826980-43827118	E2	43828075-43828366	E1_E2_J2	43827118-43827965	False	False	False	0.067	0.052	-0.009	0.426	0.327
ENSG00000092470.12_1	ENSG00000092470.12	WDR76	chr15	+		ENSG00000092470.12_1_A3A5_1	True	False	43828075-43828366	E1	43826980-43827118	E2_E1_J1	43827092-43828075	False	False						
ENSG00000092470.12_1	ENSG00000092470.12	WDR76	chr15	+		ENSG00000092470.12_1_A3A5_1	True	False	43828075-43828366	E1	43826980-43827118	E2_E1_J2	43827118-43827965	False	False						
ENSG00000106133.19_2	ENSG00000106133.19	NSUN5P2	chr7	-	ENSG00000106133.19:s:72949103-72949491	ENSG00000106133.19_2_A3A5_1	True	False	72949103-72949491	E2	72948892-72949102	E1_E2_J1	72949102-72949313	False	False	False	0.043	0.057	0.012	0.486	0.296
ENSG00000106133.19_2	ENSG00000106133.19	NSUN5P2	chr7	-	ENSG00000106133.19:s:72949103-72949491	ENSG00000106133.19_2_A3A5_1	True	True	72949103-72949491	E2	72948892-72949102	E1_E2_J2	72948980-72949103	False	False	False	0.228	0.228	0.003	0.573	0.182
ENSG00000106133.19_2	ENSG00000106133.19	NSUN5P2	chr7	-		ENSG00000106133.19_2_A3A5_1	True	False	72948892-72949102	E1	72949103-72949491	E2_E1_J1	72949102-72949313	False	False						
ENSG00000106133.19_2	ENSG00000106133.19	NSUN5P2	chr7	-		ENSG00000106133.19_2_A3A5_1	True	True	72948892-72949102	E1	72949103-72949491	E2_E1_J2	72948980-72949103	False	False						
ENSG00000223812.8_1	ENSG00000223812.8	PYDC2-AS1	chr3	+	ENSG00000223812.8:s:191557262-191557384	ENSG00000223812.8_1_A3A5_1	True	False	191557262-191557384	E2	191569787-191569824	E1_E2_J1	191557288-191569787	False	False	False	0.196	0.14	-0.035	0.623	0.107
ENSG00000223812.8_1	ENSG00000223812.8	PYDC2-AS1	chr3	+	ENSG00000223812.8:s:191557262-191557384	ENSG00000223812.8_1_A3A5_1	True	False	191557262-191557384	E2	191569787-191569824	E1_E2_J2	191557384-191569600	False	False	False	0.254	0.272	0.01	0.542	0.163
ENSG00000223812.8_1	ENSG00000223812.8	PYDC2-AS1	chr3	+	ENSG00000223812.8:t:191569600-191569824	ENSG00000223812.8_1_A3A5_1	True	False	191569787-191569824	E1	191557262-191557384	E2_E1_J1	191557288-191569787	False	False	False	0.077	0.084	0.008	0.42	0.373
ENSG00000223812.8_1	ENSG00000223812.8	PYDC2-AS1	chr3	+	ENSG00000223812.8:t:191569600-191569824	ENSG00000223812.8_1_A3A5_1	True	False	191569787-191569824	E1	191557262-191557384	E2_E1_J2	191557384-191569600	False	False	False	0.1	0.175	0.049	0.73	0.079
ENSG00000224652.4_1	ENSG00000224652.4	LINC00885	chr3	+	ENSG00000224652.4:s:196142516-196143409	ENSG00000224652.4_1_A3A5_1	True	False	196142516-196143270	E2	196143906-196144377	E1_E2_J1	196143000-196143906	False	False	False	0.327	0.302	-0.019	0.632	0.077
ENSG00000224652.4_1	ENSG00000224652.4	LINC00885	chr3	+	ENSG00000224652.4:s:196142516-196143409	ENSG00000224652.4_1_A3A5_1	True	False	196142516-196143270	E2	196143906-196144377	E1_E2_J2	196143270-196144177	False	False	False	0.059	0.004	-0.019	0.415	0.275
ENSG00000224652.4_1	ENSG00000224652.4	LINC00885	chr3	+		ENSG00000224652.4_1_A3A5_1	True	False	196143906-196144377	E1	196142516-196143270	E2_E1_J1	196143000-196143906	False	False						
ENSG00000224652.4_1	ENSG00000224652.4	LINC00885	chr3	+		ENSG00000224652.4_1_A3A5_1	True	False	196143906-196144377	E1	196142516-196143270	E2_E1_J2	196143270-196144177	False	False						
ENSG00000114503.11_2	ENSG00000114503.11	NCBP2	chr3	-	ENSG00000114503.11:s:196938903-196939432	ENSG00000114503.11_2_A3A5_1	False	False	196939393-196939432	E2	196937340-196937648	E1_E2_J1	196937648-196939251	False	False	False	0.916	0.93	0.006	0.325	0.534
ENSG00000114503.11_2	ENSG00000114503.11	NCBP2	chr3	-	ENSG00000114503.11:s:196938903-196939432	ENSG00000114503.11_2_A3A5_1	False	False	196939393-196939432	E2	196937340-196937648	E1_E2_J2	196937631-196939393	False	False	False	0.051	0.051	-0.001	0.45	0.359
ENSG00000114503.11_2	ENSG00000114503.11	NCBP2	chr3	-		ENSG00000114503.11_2_A3A5_1	False	False	196937340-196937648	E1	196939393-196939432	E2_E1_J1	196937648-196939251	False	False						
ENSG00000114503.11_2	ENSG00000114503.11	NCBP2	chr3	-		ENSG00000114503.11_2_A3A5_1	False	False	196937340-196937648	E1	196939393-196939432	E2_E1_J2	196937631-196939393	False	False						
ENSG00000106330.12_1	ENSG00000106330.12	MOSPD3	chr7	+	ENSG00000106330.12:s:100614867-100615032	ENSG00000106330.12_1_A3A5_1	False	True	100614867-100615031	E2	100615244-100615384	E1_E2_J1	100614973-100615244	False	False	False	0.153	0.105	-0.037	0.612	0.114
ENSG00000106330.12_1	ENSG00000106330.12	MOSPD3	chr7	+	ENSG00000106330.12:s:100614867-100615032	ENSG00000106330.12_1_A3A5_1	False	False	100614867-100615031	E2	100615244-100615384	E1_E2_J2	100615031-100615152	False	False	False	0.847	0.895	0.037	0.612	0.114
ENSG00000106330.12_1	ENSG00000106330.12	MOSPD3	chr7	+		ENSG00000106330.12_1_A3A5_1	False	True	100615244-100615384	E1	100614867-100615031	E2_E1_J1	100614973-100615244	False	False						
ENSG00000106330.12_1	ENSG00000106330.12	MOSPD3	chr7	+		ENSG00000106330.12_1_A3A5_1	False	False	100615244-100615384	E1	100614867-100615031	E2_E1_J2	100615031-100615152	False	False						
ENSG00000132676.16_3	ENSG00000132676.16	DAP3	chr1	+	ENSG00000132676.16:s:155725382-155725490	ENSG00000132676.16_3_A3A5_1	False	False	155725382-155725490	E2	155725992-155726019	E1_E2_J1	155725411-155725992	False	True	True	0.149	0.073	-0.067	0.948	0.01
ENSG00000132676.16_3	ENSG00000132676.16	DAP3	chr1	+	ENSG00000132676.16:s:155725382-155725490	ENSG00000132676.16_3_A3A5_1	False	False	155725382-155725490	E2	155725992-155726019	E1_E2_J2	155725490-155725927	False	True	True	0.848	0.926	0.069	0.95	0.01
ENSG00000132676.16_3	ENSG00000132676.16	DAP3	chr1	+	ENSG00000132676.16:t:155725927-155726120	ENSG00000132676.16_3_A3A5_1	False	False	155725992-155726019	E1	155725382-155725490	E2_E1_J1	155725411-155725992	False	True	True	0.149	0.073	-0.067	0.949	0.01
ENSG00000132676.16_3	ENSG00000132676.16	DAP3	chr1	+	ENSG00000132676.16:t:155725927-155726120	ENSG00000132676.16_3_A3A5_1	False	False	155725992-155726019	E1	155725382-155725490	E2_E1_J2	155725490-155725927	False	True	True	0.85	0.926	0.067	0.946	0.011
ENSG00000291100.1_1	ENSG00000291100.1	ENSG00000291100	chr20	-	ENSG00000291100.1:s:28602320-28602858	ENSG00000291100.1_1_A3A5_1	True	False	28602609-28602858	E2	28601603-28601839	E1_E2_J1	28601839-28602320	False	False	False	0.017	0.062	0.025	0.572	0.179
ENSG00000291100.1_1	ENSG00000291100.1	ENSG00000291100	chr20	-	ENSG00000291100.1:s:28602320-28602858	ENSG00000291100.1_1_A3A5_1	True	False	28602609-28602858	E2	28601603-28601839	E1_E2_J2	28601756-28602609	False	False	False	0.132	0.142	0.005	0.443	0.293
ENSG00000291100.1_1	ENSG00000291100.1	ENSG00000291100	chr20	-		ENSG00000291100.1_1_A3A5_1	True	False	28601603-28601839	E1	28602609-28602858	E2_E1_J1	28601839-28602320	False	False						
ENSG00000291100.1_1	ENSG00000291100.1	ENSG00000291100	chr20	-		ENSG00000291100.1_1_A3A5_1	True	False	28601603-28601839	E1	28602609-28602858	E2_E1_J2	28601756-28602609	False	False						
ENSG00000178999.13_3	ENSG00000178999.13	AURKB	chr17	-	ENSG00000178999.13:s:8207176-8207370	ENSG00000178999.13_3_A3A5_1	True	False	8207176-8207370	E2	8206740-8206934	E1_E2_J1	8206934-8207318	False	False	False	0.356	0.272	-0.07	0.851	0.033
ENSG00000178999.13_3	ENSG00000178999.13	AURKB	chr17	-	ENSG00000178999.13:s:8207176-8207370	ENSG00000178999.13_3_A3A5_1	True	False	8207176-8207370	E2	8206740-8206934	E1_E2_J2	8206888-8207176	False	False	False	0.341	0.331	0.001	0.492	0.289
ENSG00000178999.13_3	ENSG00000178999.13	AURKB	chr17	-		ENSG00000178999.13_3_A3A5_1	True	False	8206740-8206934	E1	8207176-8207370	E2_E1_J1	8206934-8207318	False	False						
ENSG00000178999.13_3	ENSG00000178999.13	AURKB	chr17	-		ENSG00000178999.13_3_A3A5_1	True	False	8206740-8206934	E1	8207176-8207370	E2_E1_J2	8206888-8207176	False	False						
ENSG00000115486.13_2	ENSG00000115486.13	GGCX	chr2	-	ENSG00000115486.13:s:85558725-85559075	ENSG00000115486.13_2_A3A5_1	False	False	85558917-85559075	E2	85558584-85558662	E1_E2_J1	85558662-85558946	False	False	True	0.002	0.177	0.143	0.911	0.007
ENSG00000115486.13_2	ENSG00000115486.13	GGCX	chr2	-	ENSG00000115486.13:s:85558725-85559075	ENSG00000115486.13_2_A3A5_1	False	False	85558917-85559075	E2	85558584-85558662	E1_E2_J2	85558605-85558917	False	False	False	0.965	0.8	-0.135	0.876	0.011
ENSG00000115486.13_2	ENSG00000115486.13	GGCX	chr2	-		ENSG00000115486.13_2_A3A5_1	False	False	85558584-85558662	E1	85558917-85559075	E2_E1_J1	85558662-85558946	False	False						
ENSG00000115486.13_2	ENSG00000115486.13	GGCX	chr2	-		ENSG00000115486.13_2_A3A5_1	False	False	85558584-85558662	E1	85558917-85559075	E2_E1_J2	85558605-85558917	False	False						
